Point Number,Code,Date,Time,Solution,Physical Station ID,Virtual Station ID,Northing,Easting,Ell Ht,Elev,Ant Ht,HRMS,VRMS,HDOP,VDOP,PDOP,GDOP,TDOP,GPS,GLONASS,GALILEO,BEIDOU,SBAS,QZSS
448,,2019-05-24,09:27:32,FIXED,0,4095,6687768.396,394444.812,42.597,25.102,1.684,0.020,0.043,0.581,1.200,1.333,1.514,,9,6,8,3,0,0
449,,2019-05-24,09:27:33,FIXED,0,4095,6687768.397,394444.811,42.594,25.098,1.684,0.020,0.043,0.581,1.200,1.333,1.514,,10,6,8,4,0,0
450,,2019-05-24,09:27:34,FIXED,0,4095,6687768.395,394444.812,42.598,25.103,1.684,0.021,0.045,0.581,1.200,1.333,1.514,,10,7,8,4,0,0
451,,2019-05-24,09:27:35,FIXED,0,4095,6687768.402,394444.809,42.604,25.109,1.684,0.012,0.031,0.516,1.092,1.208,1.372,,10,7,8,4,0,0
452,,2019-05-24,09:27:36,FIXED,0,4095,6687768.404,394444.807,42.609,25.114,1.684,0.013,0.032,0.516,1.092,1.208,1.372,,10,7,8,4,0,0
453,,2019-05-24,09:27:37,FIXED,0,4095,6687768.399,394444.810,42.616,25.121,1.684,0.012,0.030,0.487,1.011,1.122,1.279,,10,7,8,5,0,0
454,,2019-05-24,09:27:38,FIXED,0,4095,6687768.398,394444.810,42.606,25.111,1.684,0.012,0.029,0.487,1.011,1.122,1.279,,10,7,8,5,0,0
455,,2019-05-24,09:27:39,FIXED,0,4095,6687768.396,394444.809,42.603,25.107,1.684,0.012,0.029,0.487,1.011,1.122,1.279,,10,7,8,5,0,0
456,,2019-05-24,09:27:40,FIXED,0,4095,6687768.399,394444.813,42.603,25.108,1.684,0.012,0.029,0.487,1.010,1.122,1.279,,10,7,8,5,0,0
457,,2019-05-24,09:27:41,FIXED,0,4095,6687768.399,394444.813,42.612,25.117,1.684,0.012,0.029,0.487,1.010,1.122,1.278,,10,7,8,5,0,0
458,,2019-05-24,09:27:42,FIXED,0,4095,6687768.401,394444.809,42.612,25.117,1.684,0.012,0.029,0.487,1.010,1.122,1.278,,10,7,8,5,0,0
459,,2019-05-24,09:27:43,FIXED,0,4095,6687768.400,394444.810,42.608,25.112,1.684,0.012,0.029,0.487,1.010,1.122,1.278,,10,7,8,4,0,0
460,,2019-05-24,09:27:44,FIXED,0,4095,6687768.401,394444.813,42.597,25.101,1.684,0.012,0.029,0.487,1.010,1.121,1.278,,10,7,8,4,0,0
461,,2019-05-24,09:27:45,FIXED,0,4095,6687768.402,394444.817,42.605,25.110,1.684,0.012,0.029,0.487,1.010,1.121,1.278,,10,7,8,4,0,0
462,,2019-05-24,09:27:46,FIXED,0,4095,6687768.398,394444.815,42.598,25.102,1.684,0.012,0.028,0.487,1.010,1.121,1.278,,10,7,8,4,0,0
463,,2019-05-24,09:27:47,FIXED,0,4095,6687768.400,394444.816,42.603,25.108,1.684,0.012,0.028,0.487,1.010,1.121,1.278,,10,7,8,4,0,0
464,,2019-05-24,09:27:48,FIXED,0,4095,6687768.400,394444.813,42.597,25.101,1.684,0.012,0.027,0.487,1.010,1.121,1.278,,10,7,8,4,0,0
465,,2019-05-24,09:27:49,FIXED,0,4095,6687768.399,394444.816,42.601,25.106,1.684,0.012,0.027,0.487,1.010,1.121,1.278,,10,7,8,4,0,0
466,,2019-05-24,09:27:50,FIXED,0,4095,6687768.396,394444.816,42.592,25.097,1.684,0.012,0.027,0.487,1.010,1.121,1.278,,10,7,8,5,0,0
467,,2019-05-24,09:27:51,FIXED,0,4095,6687768.399,394444.812,42.596,25.101,1.684,0.011,0.027,0.487,1.010,1.121,1.278,,10,7,8,4,0,0
468,,2019-05-24,09:27:52,FIXED,0,4095,6687768.402,394444.812,42.608,25.113,1.684,0.011,0.027,0.510,1.074,1.189,1.355,,10,7,8,3,0,0
469,,2019-05-24,09:27:53,FIXED,0,4095,6687768.403,394444.813,42.604,25.109,1.684,0.011,0.027,0.510,1.074,1.189,1.355,,10,7,8,4,0,0
470,,2019-05-24,09:27:54,FIXED,0,4095,6687768.401,394444.813,42.608,25.112,1.684,0.011,0.027,0.510,1.074,1.189,1.354,,10,7,8,4,0,0
471,,2019-05-24,09:27:55,FIXED,0,4095,6687768.401,394444.816,42.607,25.112,1.684,0.011,0.027,0.510,1.074,1.189,1.354,,10,7,8,4,0,0
472,,2019-05-24,09:27:56,FIXED,0,4095,6687768.402,394444.815,42.606,25.111,1.684,0.011,0.027,0.510,1.074,1.189,1.354,,10,7,8,4,0,0
473,,2019-05-24,09:27:57,FIXED,0,4095,6687768.402,394444.814,42.606,25.110,1.684,0.011,0.027,0.510,1.074,1.189,1.354,,10,7,8,3,0,0
474,,2019-05-24,09:27:58,FIXED,0,4095,6687768.398,394444.813,42.603,25.107,1.684,0.011,0.027,0.510,1.074,1.189,1.354,,10,7,8,3,0,0
475,,2019-05-24,09:27:59,FIXED,0,4095,6687768.395,394444.814,42.603,25.107,1.684,0.011,0.027,0.510,1.074,1.189,1.354,,10,7,8,3,0,0
476,,2019-05-24,09:28:00,FIXED,0,4095,6687768.397,394444.813,42.603,25.108,1.684,0.011,0.028,0.510,1.074,1.189,1.354,,10,7,8,3,0,0
477,,2019-05-24,09:28:01,FIXED,0,4095,6687768.396,394444.811,42.597,25.102,1.684,0.011,0.027,0.510,1.073,1.189,1.354,,10,7,8,3,0,0
478,,2019-05-24,09:28:02,FIXED,0,4095,6687768.397,394444.814,42.599,25.104,1.684,0.011,0.027,0.510,1.073,1.189,1.354,,10,7,8,4,0,0
479,,2019-05-24,09:28:03,FIXED,0,4095,6687768.398,394444.815,42.603,25.108,1.684,0.011,0.027,0.510,1.073,1.188,1.354,,10,7,8,4,0,0
480,,2019-05-24,09:28:04,FIXED,0,4095,6687768.397,394444.815,42.603,25.108,1.684,0.012,0.028,0.510,1.073,1.188,1.354,,10,7,8,4,0,0
481,,2019-05-24,09:28:05,FIXED,0,4095,6687768.398,394444.813,42.604,25.109,1.684,0.011,0.028,0.510,1.073,1.188,1.353,,10,7,8,4,0,0
482,,2019-05-24,09:28:06,FIXED,0,4095,6687768.398,394444.812,42.607,25.112,1.684,0.011,0.028,0.510,1.073,1.188,1.353,,10,7,8,4,0,0
483,,2019-05-24,09:28:07,FIXED,0,4095,6687768.400,394444.810,42.603,25.108,1.684,0.011,0.028,0.510,1.073,1.188,1.353,,10,7,8,4,0,0
484,,2019-05-24,09:28:08,FIXED,0,4095,6687768.398,394444.813,42.604,25.109,1.684,0.011,0.028,0.510,1.073,1.188,1.353,,10,7,8,4,0,0
485,,2019-05-24,09:28:09,FIXED,0,4095,6687768.399,394444.811,42.593,25.098,1.684,0.011,0.027,0.510,1.073,1.188,1.353,,10,7,8,4,0,0
486,,2019-05-24,09:28:10,FIXED,0,4095,6687768.399,394444.811,42.595,25.100,1.684,0.011,0.027,0.510,1.073,1.188,1.353,,10,7,8,4,0,0
487,,2019-05-24,09:28:11,FIXED,0,4095,6687768.398,394444.814,42.603,25.108,1.684,0.011,0.027,0.510,1.073,1.188,1.353,,10,7,8,4,0,0
488,,2019-05-24,09:28:12,FIXED,0,4095,6687768.398,394444.814,42.603,25.108,1.684,0.011,0.027,0.510,1.073,1.188,1.353,,10,7,8,4,0,0
489,,2019-05-24,09:28:13,FIXED,0,4095,6687768.400,394444.810,42.606,25.111,1.684,0.011,0.027,0.510,1.072,1.188,1.353,,10,7,8,4,0,0
490,,2019-05-24,09:28:14,FIXED,0,4095,6687768.398,394444.812,42.607,25.112,1.684,0.011,0.027,0.510,1.072,1.188,1.352,,10,7,8,4,0,0
491,,2019-05-24,09:28:15,FIXED,0,4095,6687768.400,394444.811,42.603,25.108,1.684,0.011,0.027,0.510,1.072,1.187,1.352,,10,7,8,4,0,0
492,,2019-05-24,09:28:16,FIXED,0,4095,6687768.398,394444.811,42.599,25.103,1.684,0.011,0.026,0.510,1.072,1.187,1.352,,10,7,8,4,0,0
493,,2019-05-24,09:28:17,FIXED,0,4095,6687768.398,394444.811,42.590,25.094,1.684,0.011,0.026,0.510,1.072,1.187,1.352,,10,8,8,4,0,0
494,,2019-05-24,09:28:18,FIXED,0,4095,6687768.398,394444.809,42.585,25.090,1.684,0.011,0.027,0.510,1.072,1.187,1.352,,10,8,8,4,0,0
495,,2019-05-24,09:28:19,FIXED,0,4095,6687768.398,394444.812,42.602,25.107,1.684,0.018,0.040,0.563,1.187,1.314,1.495,,10,8,8,4,0,0
496,,2019-05-24,09:28:20,FIXED,0,4095,6687768.399,394444.811,42.611,25.115,1.684,0.018,0.041,0.563,1.187,1.314,1.495,,10,8,8,4,0,0
497,,2019-05-24,09:28:21,FIXED,0,4095,6687768.401,394444.810,42.600,25.105,1.684,0.018,0.041,0.563,1.187,1.314,1.495,,10,8,8,4,0,0
498,,2019-05-24,09:28:22,FIXED,0,4095,6687768.397,394444.812,42.600,25.104,1.684,0.018,0.041,0.563,1.187,1.314,1.495,,10,8,8,4,0,0
499,,2019-05-24,09:28:23,FIXED,0,4095,6687768.403,394444.811,42.614,25.119,1.684,0.018,0.041,0.563,1.187,1.314,1.495,,10,8,8,4,0,0
500,,2019-05-24,09:28:24,FIXED,0,4095,6687768.398,394444.810,42.602,25.107,1.684,0.018,0.041,0.563,1.187,1.314,1.495,,10,8,8,4,0,0
501,,2019-05-24,09:28:25,FIXED,0,4095,6687768.400,394444.810,42.601,25.106,1.684,0.018,0.041,0.563,1.187,1.314,1.495,,10,8,8,3,0,0
502,,2019-05-24,09:28:26,FIXED,0,4095,6687768.398,394444.810,42.598,25.102,1.684,0.018,0.041,0.563,1.187,1.314,1.495,,10,8,8,4,0,0
503,,2019-05-24,09:28:27,FIXED,0,4095,6687768.398,394444.811,42.592,25.097,1.684,0.018,0.040,0.563,1.187,1.314,1.495,,10,8,8,4,0,0
504,,2019-05-24,09:28:28,FIXED,0,4095,6687768.393,394444.812,42.598,25.103,1.684,0.018,0.040,0.563,1.187,1.314,1.495,,10,8,8,4,0,0
505,,2019-05-24,09:28:29,FIXED,0,4095,6687768.398,394444.812,42.604,25.109,1.684,0.018,0.040,0.563,1.187,1.314,1.495,,10,8,8,4,0,0
506,,2019-05-24,09:28:30,FIXED,0,4095,6687768.399,394444.810,42.607,25.112,1.684,0.018,0.040,0.563,1.187,1.314,1.495,,10,8,8,4,0,0
507,,2019-05-24,09:28:31,FIXED,0,4095,6687768.402,394444.812,42.606,25.111,1.684,0.018,0.040,0.563,1.187,1.314,1.495,,10,8,8,4,0,0
508,,2019-05-24,09:28:32,FIXED,0,4095,6687768.400,394444.811,42.610,25.114,1.684,0.018,0.040,0.563,1.187,1.314,1.495,,10,8,8,4,0,0
509,,2019-05-24,09:28:33,FIXED,0,4095,6687768.399,394444.811,42.604,25.109,1.684,0.018,0.040,0.563,1.187,1.313,1.494,,10,8,8,4,0,0
510,,2019-05-24,09:28:34,FIXED,0,4095,6687768.402,394444.811,42.603,25.108,1.684,0.017,0.040,0.563,1.187,1.313,1.494,,10,8,8,4,0,0
511,,2019-05-24,09:28:35,FIXED,0,4095,6687768.401,394444.810,42.600,25.105,1.684,0.018,0.041,0.563,1.187,1.313,1.494,,10,8,8,4,0,0
512,,2019-05-24,09:28:36,FIXED,0,4095,6687768.402,394444.811,42.599,25.104,1.684,0.018,0.040,0.563,1.187,1.313,1.494,,10,8,8,4,0,0
513,,2019-05-24,09:28:37,FIXED,0,4095,6687768.403,394444.813,42.608,25.113,1.684,0.018,0.040,0.563,1.187,1.313,1.494,,10,8,8,4,0,0
514,,2019-05-24,09:28:38,FIXED,0,4095,6687768.397,394444.815,42.598,25.102,1.684,0.018,0.040,0.563,1.187,1.313,1.494,,10,8,8,3,0,0
515,,2019-05-24,09:28:39,FIXED,0,4095,6687768.399,394444.813,42.601,25.106,1.684,0.018,0.040,0.563,1.187,1.313,1.494,,10,8,8,4,0,0
516,,2019-05-24,09:28:40,FIXED,0,4095,6687768.400,394444.814,42.603,25.108,1.684,0.017,0.040,0.563,1.187,1.313,1.494,,10,8,8,4,0,0
517,,2019-05-24,09:28:41,FIXED,0,4095,6687768.398,394444.813,42.606,25.111,1.684,0.017,0.040,0.563,1.187,1.313,1.494,,10,8,8,3,0,0
518,,2019-05-24,09:28:42,FIXED,0,4095,6687768.398,394444.811,42.603,25.107,1.684,0.018,0.041,0.563,1.187,1.313,1.494,,10,8,8,3,0,0
519,,2019-05-24,09:28:43,FIXED,0,4095,6687768.395,394444.811,42.593,25.098,1.684,0.018,0.041,0.563,1.187,1.313,1.494,,10,8,8,3,0,0
520,,2019-05-24,09:28:44,FIXED,0,4095,6687768.400,394444.812,42.600,25.104,1.684,0.018,0.041,0.563,1.187,1.313,1.494,,10,8,8,3,0,0
521,,2019-05-24,09:28:45,FIXED,0,4095,6687768.397,394444.811,42.593,25.098,1.684,0.018,0.041,0.563,1.187,1.313,1.494,,10,8,8,3,0,0
522,,2019-05-24,09:28:46,FIXED,0,4095,6687768.397,394444.812,42.607,25.112,1.684,0.018,0.041,0.563,1.187,1.313,1.494,,10,8,8,3,0,0
523,,2019-05-24,09:28:47,FIXED,0,4095,6687768.398,394444.812,42.602,25.107,1.684,0.017,0.040,0.563,1.186,1.313,1.494,,10,8,8,3,0,0
524,,2019-05-24,09:28:48,FIXED,0,4095,6687768.401,394444.814,42.610,25.114,1.684,0.017,0.040,0.563,1.186,1.313,1.494,,10,8,8,3,0,0
525,,2019-05-24,09:28:49,FIXED,0,4095,6687768.400,394444.815,42.609,25.113,1.684,0.017,0.040,0.563,1.186,1.313,1.494,,10,8,8,3,0,0
526,,2019-05-24,09:28:50,FIXED,0,4095,6687768.399,394444.814,42.611,25.115,1.684,0.018,0.040,0.563,1.186,1.313,1.494,,10,8,8,3,0,0
527,,2019-05-24,09:28:51,FIXED,0,4095,6687768.399,394444.812,42.605,25.109,1.684,0.018,0.040,0.563,1.186,1.313,1.494,,10,8,8,3,0,0
528,,2019-05-24,09:28:52,FIXED,0,4095,6687768.399,394444.812,42.608,25.113,1.684,0.018,0.041,0.563,1.186,1.313,1.494,,10,8,8,3,0,0
529,,2019-05-24,09:28:53,FIXED,0,4095,6687768.400,394444.814,42.613,25.117,1.684,0.018,0.041,0.562,1.186,1.313,1.494,,10,8,8,3,0,0
530,,2019-05-24,09:28:54,FIXED,0,4095,6687768.400,394444.814,42.606,25.110,1.684,0.018,0.041,0.562,1.186,1.313,1.494,,10,8,8,3,0,0
531,,2019-05-24,09:28:55,FIXED,0,4095,6687768.399,394444.814,42.606,25.111,1.684,0.018,0.041,0.562,1.186,1.313,1.494,,10,8,8,3,0,0
532,,2019-05-24,09:28:56,FIXED,0,4095,6687768.398,394444.815,42.613,25.117,1.684,0.018,0.041,0.562,1.186,1.313,1.494,,10,8,8,3,0,0
533,,2019-05-24,09:28:57,FIXED,0,4095,6687768.395,394444.814,42.601,25.105,1.684,0.018,0.041,0.562,1.186,1.313,1.493,,10,8,8,4,0,0
534,,2019-05-24,09:28:58,FIXED,0,4095,6687768.398,394444.815,42.605,25.110,1.684,0.018,0.041,0.562,1.186,1.313,1.493,,10,8,8,3,0,0
535,,2019-05-24,09:28:59,FIXED,0,4095,6687768.396,394444.813,42.602,25.107,1.684,0.018,0.040,0.562,1.186,1.313,1.493,,10,8,8,3,0,0
536,,2019-05-24,09:29:00,FIXED,0,4095,6687768.397,394444.813,42.604,25.109,1.684,0.018,0.041,0.562,1.186,1.313,1.493,,10,8,8,3,0,0
537,,2019-05-24,09:29:01,FIXED,0,4095,6687768.405,394444.815,42.621,25.125,1.684,0.018,0.040,0.562,1.186,1.313,1.493,,10,8,8,3,0,0
538,,2019-05-24,09:29:02,FIXED,0,4095,6687768.398,394444.813,42.611,25.115,1.684,0.018,0.040,0.562,1.186,1.313,1.493,,10,8,8,3,0,0
539,,2019-05-24,09:29:03,FIXED,0,4095,6687768.401,394444.815,42.613,25.117,1.684,0.018,0.040,0.562,1.186,1.313,1.493,,10,8,8,4,0,0
540,,2019-05-24,09:29:04,FIXED,0,4095,6687768.400,394444.815,42.614,25.119,1.684,0.017,0.040,0.562,1.186,1.313,1.493,,10,8,8,4,0,0
541,,2019-05-24,09:29:05,FIXED,0,4095,6687768.401,394444.813,42.615,25.120,1.684,0.017,0.040,0.562,1.186,1.312,1.493,,10,8,8,4,0,0
542,,2019-05-24,09:29:06,FIXED,0,4095,6687768.402,394444.815,42.618,25.122,1.684,0.017,0.040,0.562,1.186,1.312,1.493,,10,8,8,4,0,0
543,,2019-05-24,09:29:07,FIXED,0,4095,6687768.400,394444.812,42.614,25.119,1.684,0.017,0.040,0.562,1.186,1.312,1.493,,10,8,8,4,0,0
544,,2019-05-24,09:29:08,FIXED,0,4095,6687768.402,394444.813,42.621,25.126,1.684,0.017,0.040,0.562,1.186,1.312,1.493,,10,8,8,4,0,0
545,,2019-05-24,09:29:09,FIXED,0,4095,6687768.400,394444.815,42.620,25.125,1.684,0.017,0.040,0.562,1.186,1.312,1.493,,10,8,8,4,0,0
546,,2019-05-24,09:29:10,FIXED,0,4095,6687768.400,394444.813,42.608,25.112,1.684,0.017,0.040,0.562,1.186,1.312,1.493,,10,8,8,4,0,0
547,,2019-05-24,09:29:11,FIXED,0,4095,6687768.399,394444.814,42.617,25.121,1.684,0.017,0.040,0.562,1.186,1.312,1.493,,10,8,8,4,0,0
548,,2019-05-24,09:29:12,FIXED,0,4095,6687768.398,394444.815,42.618,25.122,1.684,0.018,0.040,0.562,1.186,1.312,1.493,,10,8,8,4,0,0
549,,2019-05-24,09:29:13,FIXED,0,4095,6687768.397,394444.816,42.612,25.117,1.684,0.017,0.040,0.562,1.186,1.312,1.493,,10,8,8,4,0,0
550,,2019-05-24,09:29:14,FIXED,0,4095,6687768.397,394444.815,42.620,25.125,1.684,0.017,0.040,0.562,1.186,1.312,1.493,,10,8,8,4,0,0
551,,2019-05-24,09:29:15,FIXED,0,4095,6687768.396,394444.815,42.616,25.121,1.684,0.017,0.040,0.562,1.186,1.312,1.493,,10,8,8,4,0,0
552,,2019-05-24,09:29:16,FIXED,0,4095,6687768.393,394444.811,42.615,25.120,1.684,0.017,0.040,0.562,1.185,1.312,1.493,,10,8,8,4,0,0
553,,2019-05-24,09:29:17,FIXED,0,4095,6687768.398,394444.814,42.619,25.124,1.684,0.017,0.040,0.562,1.185,1.312,1.493,,10,8,8,4,0,0
554,,2019-05-24,09:29:18,FIXED,0,4095,6687768.400,394444.813,42.629,25.134,1.684,0.017,0.040,0.562,1.185,1.312,1.492,,10,8,8,4,0,0
555,,2019-05-24,09:29:19,FIXED,0,4095,6687768.401,394444.811,42.612,25.117,1.684,0.017,0.039,0.562,1.185,1.312,1.492,,10,8,8,4,0,0
556,,2019-05-24,09:29:20,FIXED,0,4095,6687768.398,394444.810,42.624,25.129,1.684,0.017,0.039,0.562,1.185,1.312,1.492,,10,8,8,4,0,0
557,,2019-05-24,09:29:21,FIXED,0,4095,6687768.399,394444.812,42.623,25.128,1.684,0.017,0.039,0.562,1.185,1.312,1.492,,10,8,8,3,0,0
558,,2019-05-24,09:29:22,FIXED,0,4095,6687768.398,394444.811,42.609,25.113,1.684,0.017,0.039,0.562,1.185,1.312,1.492,,10,8,8,3,0,0
559,,2019-05-24,09:29:23,FIXED,0,4095,6687768.396,394444.812,42.610,25.114,1.684,0.017,0.039,0.562,1.185,1.312,1.492,,10,8,8,3,0,0
560,,2019-05-24,09:29:24,FIXED,0,4095,6687768.394,394444.815,42.608,25.112,1.684,0.017,0.039,0.562,1.185,1.312,1.492,,10,8,8,4,0,0
561,,2019-05-24,09:29:25,FIXED,0,4095,6687768.397,394444.812,42.608,25.113,1.684,0.017,0.038,0.562,1.185,1.312,1.492,,10,8,8,4,0,0
562,,2019-05-24,09:29:26,FIXED,0,4095,6687768.395,394444.812,42.614,25.119,1.684,0.017,0.038,0.562,1.185,1.312,1.492,,10,8,8,4,0,0
563,,2019-05-24,09:29:27,FIXED,0,4095,6687768.400,394444.813,42.619,25.124,1.684,0.017,0.038,0.562,1.185,1.312,1.492,,10,8,8,4,0,0
564,,2019-05-24,09:29:28,FIXED,0,4095,6687768.393,394444.813,42.616,25.120,1.684,0.017,0.038,0.562,1.185,1.312,1.492,,10,8,8,4,0,0
565,,2019-05-24,09:29:29,FIXED,0,4095,6687768.395,394444.813,42.608,25.112,1.684,0.017,0.038,0.562,1.185,1.312,1.492,,10,8,8,4,0,0
566,,2019-05-24,09:29:30,FIXED,0,4095,6687768.397,394444.815,42.615,25.120,1.684,0.017,0.038,0.562,1.185,1.312,1.492,,10,8,8,4,0,0
567,,2019-05-24,09:29:31,FIXED,0,4095,6687768.396,394444.814,42.614,25.119,1.684,0.017,0.038,0.562,1.185,1.311,1.492,,10,8,8,4,0,0
568,,2019-05-24,09:29:32,FIXED,0,4095,6687768.398,394444.814,42.614,25.118,1.684,0.017,0.039,0.562,1.185,1.311,1.492,,10,8,8,4,0,0
569,,2019-05-24,09:29:33,FIXED,0,4095,6687768.397,394444.813,42.614,25.119,1.684,0.017,0.039,0.562,1.185,1.311,1.492,,10,8,8,4,0,0
570,,2019-05-24,09:29:34,FIXED,0,4095,6687768.395,394444.811,42.600,25.105,1.684,0.017,0.039,0.562,1.185,1.311,1.492,,10,8,8,4,0,0
571,,2019-05-24,09:29:35,FIXED,0,4095,6687768.395,394444.812,42.598,25.103,1.684,0.017,0.039,0.562,1.185,1.311,1.492,,10,8,8,4,0,0
572,,2019-05-24,09:29:36,FIXED,0,4095,6687768.398,394444.814,42.607,25.111,1.684,0.017,0.039,0.562,1.185,1.311,1.492,,10,8,8,4,0,0
573,,2019-05-24,09:29:37,FIXED,0,4095,6687768.398,394444.812,42.604,25.108,1.684,0.017,0.038,0.562,1.185,1.311,1.491,,10,8,8,4,0,0
574,,2019-05-24,09:29:38,FIXED,0,4095,6687768.399,394444.814,42.612,25.117,1.684,0.017,0.039,0.562,1.185,1.311,1.491,,10,8,8,4,0,0
575,,2019-05-24,09:29:39,FIXED,0,4095,6687768.397,394444.813,42.610,25.115,1.684,0.017,0.039,0.562,1.185,1.311,1.491,,10,8,8,4,0,0
576,,2019-05-24,09:29:40,FIXED,0,4095,6687768.396,394444.812,42.597,25.102,1.684,0.017,0.038,0.562,1.185,1.311,1.491,,10,8,8,4,0,0
577,,2019-05-24,09:29:41,FIXED,0,4095,6687768.394,394444.812,42.594,25.099,1.684,0.017,0.038,0.562,1.185,1.311,1.491,,10,8,8,4,0,0
578,,2019-05-24,09:29:42,FIXED,0,4095,6687768.396,394444.813,42.604,25.108,1.684,0.017,0.038,0.562,1.184,1.311,1.491,,10,8,8,4,0,0
579,,2019-05-24,09:29:43,FIXED,0,4095,6687768.402,394444.817,42.622,25.127,1.684,0.015,0.032,0.496,0.948,1.070,1.222,,10,8,7,4,0,0
580,,2019-05-24,09:29:44,FIXED,0,4095,6687768.402,394444.817,42.622,25.127,1.684,0.015,0.031,0.496,0.948,1.070,1.222,,10,8,7,4,0,0
581,,2019-05-24,09:29:45,FIXED,0,4095,6687768.405,394444.816,42.623,25.128,1.684,0.015,0.031,0.496,0.948,1.070,1.222,,10,8,8,4,0,0
582,,2019-05-24,09:29:46,FIXED,0,4095,6687768.404,394444.818,42.617,25.122,1.684,0.015,0.031,0.496,0.948,1.070,1.222,,10,8,8,3,0,0
583,,2019-05-24,09:29:47,FIXED,0,4095,6687768.401,394444.817,42.611,25.116,1.684,0.015,0.032,0.496,0.948,1.070,1.222,,10,8,8,3,0,0
584,,2019-05-24,09:29:48,FIXED,0,4095,6687768.403,394444.816,42.614,25.118,1.684,0.015,0.032,0.502,0.959,1.082,1.235,,10,8,8,3,0,0
585,,2019-05-24,09:29:49,FIXED,0,4095,6687768.406,394444.816,42.625,25.130,1.684,0.015,0.032,0.502,0.959,1.082,1.235,,10,8,8,3,0,0
586,,2019-05-24,09:29:50,FIXED,0,4095,6687768.407,394444.816,42.629,25.133,1.684,0.016,0.033,0.502,0.959,1.082,1.235,,10,8,8,3,0,0
587,,2019-05-24,09:29:51,FIXED,0,4095,6687768.405,394444.815,42.614,25.119,1.684,0.015,0.033,0.502,0.959,1.082,1.235,,10,8,8,3,0,0
588,,2019-05-24,09:29:52,FIXED,0,4095,6687768.404,394444.815,42.622,25.126,1.684,0.015,0.033,0.502,0.959,1.082,1.235,,10,8,8,3,0,0
589,,2019-05-24,09:29:53,FIXED,0,4095,6687768.402,394444.815,42.616,25.121,1.684,0.015,0.033,0.502,0.959,1.082,1.235,,10,8,8,3,0,0
590,,2019-05-24,09:29:54,FIXED,0,4095,6687768.401,394444.814,42.619,25.123,1.684,0.015,0.032,0.502,0.959,1.082,1.235,,10,8,8,3,0,0
591,,2019-05-24,09:29:55,FIXED,0,4095,6687768.402,394444.814,42.609,25.114,1.684,0.015,0.032,0.502,0.959,1.082,1.235,,10,8,8,4,0,0
592,,2019-05-24,09:29:56,FIXED,0,4095,6687768.402,394444.814,42.611,25.115,1.684,0.015,0.032,0.502,0.959,1.082,1.235,,10,8,8,4,0,0
593,,2019-05-24,09:29:57,FIXED,0,4095,6687768.402,394444.814,42.611,25.115,1.684,0.015,0.032,0.502,0.959,1.082,1.235,,10,8,8,4,0,0
594,,2019-05-24,09:29:58,FIXED,0,4095,6687768.400,394444.816,42.612,25.117,1.684,0.015,0.033,0.502,0.959,1.082,1.235,,10,8,8,4,0,0
595,,2019-05-24,09:29:59,FIXED,0,4095,6687768.400,394444.815,42.604,25.109,1.684,0.015,0.033,0.501,0.958,1.082,1.234,,10,8,8,4,0,0
596,,2019-05-24,09:30:00,FIXED,0,4095,6687768.401,394444.813,42.608,25.112,1.684,0.015,0.033,0.501,0.958,1.082,1.234,,10,8,8,4,0,0
597,,2019-05-24,09:30:01,FIXED,0,4095,6687768.401,394444.815,42.606,25.111,1.684,0.016,0.033,0.501,0.958,1.082,1.234,,10,8,8,4,0,0
598,,2019-05-24,09:30:02,FIXED,0,4095,6687768.400,394444.815,42.606,25.110,1.684,0.016,0.033,0.501,0.958,1.082,1.234,,10,8,8,4,0,0
599,,2019-05-24,09:30:03,FIXED,0,4095,6687768.398,394444.813,42.607,25.112,1.684,0.017,0.037,0.558,1.136,1.266,1.438,,10,6,8,3,0,0
600,,2019-05-24,09:30:04,FIXED,0,4095,6687768.399,394444.816,42.606,25.110,1.684,0.017,0.038,0.558,1.136,1.266,1.438,,10,6,8,4,0,0
601,,2019-05-24,09:30:05,FIXED,0,4095,6687768.401,394444.815,42.613,25.118,1.684,0.017,0.038,0.554,1.116,1.246,1.416,,10,6,8,4,0,0
602,,2019-05-24,09:30:06,FIXED,0,4095,6687768.395,394444.813,42.588,25.092,1.684,0.017,0.037,0.554,1.116,1.246,1.416,,10,6,8,4,0,0
603,,2019-05-24,09:30:07,FIXED,0,4095,6687768.398,394444.814,42.605,25.110,1.684,0.018,0.038,0.558,1.137,1.266,1.438,,10,6,8,4,0,0
604,,2019-05-24,09:30:08,FIXED,0,4095,6687768.396,394444.814,42.604,25.109,1.684,0.017,0.038,0.558,1.137,1.266,1.438,,10,6,8,4,0,0
605,,2019-05-24,09:30:09,FIXED,0,4095,6687768.402,394444.811,42.612,25.117,1.684,0.018,0.039,0.558,1.137,1.266,1.438,,10,6,8,4,0,0
606,,2019-05-24,09:30:10,FIXED,0,4095,6687768.399,394444.813,42.609,25.114,1.684,0.017,0.038,0.558,1.137,1.266,1.438,,10,6,8,4,0,0
607,,2019-05-24,09:30:11,FIXED,0,4095,6687768.400,394444.815,42.613,25.118,1.684,0.018,0.038,0.558,1.137,1.266,1.438,,10,6,8,4,0,0
608,,2019-05-24,09:30:12,FIXED,0,4095,6687768.399,394444.814,42.609,25.114,1.684,0.017,0.038,0.558,1.137,1.266,1.438,,10,6,8,4,0,0
